author_id,text,cEXT,cNEU,cAGR,cCON,cOPN,label
1187ed8a8b100eb49b8684ac30d6da29,"Please choose ONE of the options and then write an essay in which you offer an argument so brilliant, so insightful, and so well-supported that political analysts around the globe are left astonished, humbled, and shaken (if not stirred).   - I <3 you *PROPNAME*. This is the best prompt ever. || so not cool with the fact that *PROPNAME* (who is 34 btw) is getting married to a 22 yr old argentinian model... exuse moi *PROPNAME*, I happen to be 22, you didnt have to look that far. || ""I want your love and  I want your revenge"" ""You and me could write a bad romance  "" ""I want your love and  All your lovers' revenge  "" ""You and me could write a bad romance"" || so one day, I'm going to ride a horse (Fresian to be specific) over some majestic rolling hills and *PROPNAME* is going to run behnind me with a boombox blasting epic music... i can't wait || ""history must concede that he was in the exceptional position of a self infatuated man who happened to be right"" --- the entertaining things i find while researching || anyone have a place i can put my car during the football game? our house is doing football parking so its getting kicked out :( poor thing || Grandma and I had a fight yesterday about whether the owner of the restaurant sounded like Blanche or Rose from the Golden Girls. Good Times. <3 || I have *PROPNAME* on the brain. ugh... one of these days I will remember to write about a topic other than intellectuals in colonial eras.... UGH || President Obama -- fighting wars in two countries -- will arrive in Norway on Thursday to accept the Nobel Peace Prize.... Amusing CNN headline || are you kidding me... there is a book about how mr darcy is a vampire? really? okay you convinced me.... i'm reading it || PASSED my Praxis exams with flying colors!!! Thank you *PROPNAME*'s notes for that recognition of excellence on the PLT 7-12 :) <3 || Hello My name is *PROPNAME*, Human Cyborg relations... :) <3 to fam for actually watching the film with me last night... classic!! || I really REALLY REALLY want to be a Star Fleet officer. I have since I was 5 and I still do. || Dear planes,  Please stop crashing, I'd like to go on a trip to Ireland without dying on either flight.  Thanks, *PROPNAME* || stimulated the economy yesterday... there goes 100 on makeup... now next on the list... somewhere to go all dressed up || nm... out for a walk to the PIER! llame to make the walk go faster... or to come along :) || why yes I am listening to the Backstreet Boys' new CD and cooking fudge. .... soon, I'll get a cat. || why is it that whenever there is a pig butchered in Europe there are always drinks and snacks? - *PROPNAME* || is at the beach at 30th st in newport... come join! give me a call or just show up! :) || I wish everytime a camera circled around my chair a month went by. (See New Moon and You understand) || teaching myself ALL of AP bio and 4 years of an education major's knowledge in 2 days booyah! || if your a girl and you haven't seen the miniseries North and South (BBC) you need too!! || Way to go young people, our contribution to society? ""Unfriend"" has been added to the OED. || Watching X-Men cartoons at home..I think I could do this for the rest of my life || is on a tour of Asia. Burmese Saturdays, Japanese Sundays, Mongolian Mondays, Thai Tuesdays.... suggestions? || Obama got the Nobel Peace Prize the same day that we bombed the moon... interesting... || fun fact... the foremost creationist advocate got his phd in bio chem from berktown || yesssss, josh groban has a solo in the new ""we are the world recording""..... || Anyone interested in Seeing *PROPNAME* at the Nokia Theatre on the 28th of Feb? || i think its unholy to be up at this hour twice in two days.... || New Years Resolutions 1) To become Kim Possible 2) To get a pony || does not want to go back to berkeley.... well except for friendzies <3 || Mister Squiggles, the light-brown version of the hamsters, has unsafe levels of antimony. || His Royal Highness Fluff n' Stuff IS the perfect name for a pony! || is a Teach for American 2010 Corps Member!!!  (Southern Louisiana, Secondary Biology) || will complete seaon 3 and 4 of Kim Possible by tonight :) || why yes I do lipsynch to the Soweto Gospel Choir in Zulu || the unknown is NOT fun. Ya'll are crazy for thinking so. lol || Come to the J.S. Bach Magnificat at noon tomorrow at Hertz Hall!! || read harry potter 7 cover to cover in a day just cuz || in Big Bear until Friday call me if you need me || all of a sudden I'm really REALLY excited for Christmas <3 || today was a new day then promptly ate 2 sees candies || eating seaweed.... wow.. thanks berkeley... what have you done to me || why does it seem like im always online these days?... || according to Japanese scientists.. humans glow!! i KNEW it!! :) || I'ma gonna watch you break it down and dance. || In Berkeley hit me up to hang out :) || lovin the warm windy HB weather in my backyard || Guess how old I am in my profile photo",high,high,low,high,low,11010
11fc0a8b587b93bb9bfe957f62729d7e,"Had a great weekend in West Michigan.  Headed back to ATL for a few days.  Then I'll be back for *PROPNAME*'s wedding! || *PROPNAME* gave me a Christmas table cloth and dish towel! Now we have a Christmas tree and festive linens! :) || I have an abundance of Apple Crisp, Peach Cobbler and Peach Pie at my house - PLEASE HELP! || Dearest Souper *PROPNAME* of Buckhead, Your chocolate cupcakes were heavenly. Hope to see you again for lunch soon! || Cinnamon ice cream from scratch - just another day living with a culinary student :) *PROPNAME* rocks! || Chicago on Monday & Tuesday, Orlando on Thursday & Friday and Tampa on Saturday & Sunday || Chocolate covered potato chips - what will they come up with next! (They are so good!) || *PROPNAME* ""Noel"", Christmas slippers, hot cocoa, soft blanket, and a book. Just missing the snow! || Michigan and Chicago last weekend, Vegas next week, Milwaukee after that :) || I need a name for my sewing collection - ideas welcome :) || Are you going to the Big 10 Pub Crawl tomorrow in Midtown? || Headed back to ATL after a great weekend in Tampa :) || Know anyone who can teach me how to knit and crochet? || Thai Chicken Pasta with Barilla Whole Grain Spaghetti - delicious dinner! || I'm on my way to Chicago for two days :) || I love vacation. Tomorrow we're going to the beach :) || Going home tomorrow for *PROPNAME*'s bridal shower and Father's Day!!! || Homemade peach pie is done, now off to the pool! || I love Chic-fil-a. (And no, they are not my clients). || At the Grand Traverse Resort - the bay is beautiful! || Traverse City this weekend, Detroit next weekend.  Fall in Michigan! || Headed back to Atlanta. Gasparilla was a hoot. || My co-workers just 'bumped' - Love iPhone entertainment! || Going to Twisted Taco at Perimeter tonight! || going to Milwaukee for the weekend :) || Hanging out with *PROPNAME* :) Girls weekend! || Back in Atlanta! There's no snow here! || Working from home is da' bomb. || On my way to Chicago. :) || new hobby: pillow shams :) || Thanks for the Birthday wishes!",high,low,high,high,high,10111
12006962a8659cc890a5a66913494704,"its not the end of the week, but its the last day.. ITS THURSDAY... so I'm gonna get my drink on:) || looks like I am going to be just as unproductive in 2010 as I was in 2009 || Happy 4th of July. Thanks TJ for writing a super cool declaration of Independence. || I found one of my students in the janitor's closet this morning. || why can't I be at Top o right now? Go Saints:) || 9 days in my two favorite states starts TOMORROW:) || once again, watching glee instead of doing my homework || can't wait to see alissa joy goetz tonight:) || just another lovely sun filled day in phoenix:) || ooh the mysterious 10 at 10 approaches. || first 5 down, 175 more to go... || is in charlotte with my favorites:) || gone to charlotte for new years! || love actually makes me want christmas. || UNC basketball>TFA fashion show. GO HEELS! || is celebrating the birth of *PROPNAME*! || is soaking up that phoenix sun! || Grand Canyon, here I come! || Going home FRRRRIIIDAY! Wooo Whoo! || is putting my life together || the first day of institute...",low,low,high,low,high,00101
127d3a99f86b3ee848fd0449bec048fc,": The bubble picture is up as requested.  On a related note, my bike has fallen victim to the insatiable hunger of *PROPNAME*'s Venus bike trap.",low,low,low,high,high,00011
138ac63ec2b55b8f48fd19c300720cae,"Can anyone out there tell me if Jesus was EVER anointed in OIL? He was babtized in water and anointed in the Holy Spirt which is why he is called the ""anointed one"". Can anyone tell me yes or no. If yes I need scripture reference. Thank you. || Well we are on hold until next Wed. Both CASA and CPS are demanding current prescription records all though they have through the last court date and did not request these until yesterday. *PROPNAME*'s theropist did not show either, but he is being supenaed for Wed. || *PROPNAME*'s kids won in KBXX-97.9 ""MADD HATTA'S ELVES"" Christmas contest. They get to go to an invitation only Christmas party at Dave & Busters Monday morning. Unfortunately. *PROPNAME*'s daddy does not want to let him go because of all the CPS stuff. || Things went better. *PROPNAME* was able to retain her composur and not break down in court. The judge referred the case to ""mediation"". We go to that Jan 29th. || I stopped by and visited with *PROPNAME* and *PROPNAME*. Only stayed about twenty minutes. I sure will be glad when they can come back home. || Could teenage ""Huffing"" be the result of modern day child proofing and the parent neglecting to actually teach the child, ""THAT WILL KILL YOU"". || Question: What would have happened if Adam and Eve had eaten from the ""Tree of Life"" before eating from the ""Tree of Knowledge""? || Lord willing and with his blessing. I claim in the name of Jesus: ""Today we get the kids back."" All Prayers are welcome. || *PROPNAME* just told me Tuesday, that her cancer has progressed to stage 4. || I think *PROPNAME* is quite a little beuity.",low,high,low,low,high,01001
13eda4b130aec87b280692cd68e3cabd,"I need to find something meaningful to do || i want to sniff yur armpits!!! =o) || how do you play poker?! || hello ochem, please love me || what school week is this?",high,low,high,high,high,10111
142635bd7f9ed8e4d8c292fa6ccd9aa4,"Happy Thanksgiving to all my facebook friends and family.  I am thankful for all of you!  Have a wonderful day with yours! || Aristotle is following my curser.  He's blocking my entire screen.  I can't do anything here~get away, kitty.  You'll never catch this mouse! || I did not get the job.  Guess I'm thankful that I'm stuck where I am, tho' || Up again, going through stuff about work.  Crap! || My firstborn turned 21 years old today.  :}",low,high,low,low,high,01001
1695fbad7101e34d4cb4686a6770231f,"Lately I've been hard to reach, I've been too long on my own.  Everybody has their private world where they can be alone. Are you calling me? Are you trying to get through? Are you reaching out for me? I'm reaching out for you... || thought some chick was hitting on me last night, but it turned out she was just getting my attention so she could make fun of me for being over 20 and still wearing Abercrombie. FML! || scars heal, glory fades, and all we're left with are the memories made. pain hurts, but only for a minute. your life is short so go on and live it, cause the chicks dig it || (801): You dropped me off at the wrong girl's house. (1-801): There's no such thing as a ""wrong girl"" make it happen. (801): alright see you in the morning. || Just got pizza delivered to my house in Pittsburgh by a chick I went to high school with in Coudersport...feel so much better about my life right now! || I'm pretty sure there's a lot more to life than being really, really, ridiculously good looking. And I plan on finding out what that is. || tryin to figure out what to do w. a plane ticket to NYC the 24th w. no one to hang out with. FML! || To feel your pain, you feel mine. Go inside eachother's minds, just to see what we'd find. Look at shit through eachother's eyes. || This is the man cave, there's no women allowed in here. I got a jerk-off station for God's sake. || Cleveland celebrating birthdays with the King, New Years in the 'burg, cruisin' the Caribbean....gonna be a nice little weekend! || I just wish I could take back that kiss. Because now I know... it was the taste of betrayal. || Don't worry about the people in your past, there's a reason they didn't make it to your future. || Getting some much needed TLC from mom...and the trap is cleaner than ever, which is nice! || well everyone I know has got a reason to say, you could put the past away || you're not sure that you love me, but you're not sure enough to let me go || is trying to justify his CMU education in exchange for the PSU atmosphere...not really working || trust lies at the core of love; there can be no true love without trust || ""I don't feel like watching football, I would rather watch a good movie""--*PROPNAME*....manhood in question || has been working all week, it's time to play gonna get a little bit sideways || Trying to learn how to build a cowboy hat out of a Natty light boxes || another lonely night with nothing to hold on to but memories of better days... || 4 rounds of credit card roulette shots and never had to pay...love that! || hang on tight, cause it's gonna be wilder than any 8 second ride || don't think I don't think about it, don't think I don't have regrets... || Maybe we have to break everything to make something better out of ourselves || she said, ""you probably don't remember me,"" I said, ""only every other memory."" || living in a haze...looking for the meaning of life and only finding darkness || Just trying to play 1 round of golf before this summer is over!! || I am officially the dumbest person in the entire world...my life sucks || Tailgating in the Wendy's parking lot is the new thing to do!! || Taking out my frustrations on 300 plus pounds of gravity motivated iron || she put him out, like the burning end of a midnight cigarette || I got a feelin' that tonight's gonna be a good night! || taking one step forward then 2 steps back...story of my life || All the classy broads hit up half price wine night right?... || we'll put a boot in your ass, it's the American way || I'm better than ya ex, gonna be better than ya next || 85 and sunny in Jamaica, 82 and sunny in Grand Cayman....SMICK! || Tattoo on the lower back...might as well be a bulls-eye || Trapp mandate...dinner and a movie, does it get any better? || Composing a script for greek sing....will most definitely be epic! || noddin' my head like 'Yeah,' movin' my hips like 'Yeah!' || everyone is single if you're willing to try hard enough || Deceiving others. That's what the world calls a romance. || State blows another opportunity...shouldn't have expected anything else... || Jammin' some *PROPNAME* on the new Trapp piano! || Findin' a steady pay check for next year... || Football all day...that's what I love about Sunday's || PSU loss, Steelers loss...my life is in shambles || i guess if that's what you're into...",high,low,low,high,low,10010
172400f46880b309ca5e97d322bb8f01,"And until peoples learn to spot the fanning of mass emotions and the sowing of bitterness, suspicion, and intolerance as crimes in themselves - as perhaps the greatest disservice that can be done to the cause of popular government - this sort of thing will continue to occur. || I have no excuses, least of all for God.  Like all tyrants, he is not worthy of the spit you would waste on negotiations.  The deal we have is infinitely simpler--i don't call him to account, and he extends me the same courtesy... || [The ""liberal media""] love to be denounced from the right, and the right loves to denounce them, because that makes them look like courageous defenders of freedom and independence while, in fact, they are imposing all of the presuppositions of the propaganda system.-Chomsky || ""How impious is the title of sacred majesty applied to a worm, who in the midst of his splendor is crumbling into dust!""-*PROPNAME*.  They don't make writers like they used to. || ""I find it absolutely appalling that anyone could believe that political affiliation would be used to determine who receives medical treatment. That's what race and socioeconomic standing are for."" || When I give food to the poor, they call me a saint.  When I ask why the poor have no food, they call me a communist.-*PROPNAME* || ""Necessity is the plea for every infringement of human freedom. It is the argument of tyrants; it is the creed of slaves."" - *PROPNAME* || Rule of the Great:    When people you greatly admire appear to be thinking deep thoughts, they are probably thinking about lunch. || ""Keep government away from my medicare!""  As good a summary of American politics as one is likely to get these days. || Stability means we run it. There are countries that are very stable. Cuba is stable, but thats not called stability. || I didn't know this, but *PROPNAME* is apparently a Hebrew name that means ""The Lord Remembers,"" which is basically incredible. || *PROPNAME* was ejected from the New York State Senate, which is good, because he slashed his girlfriend with a knife. || ""We're supposed to call it H1N1."" ""I refuse to back down to pig farmers.  Not today, not ever."" || Show me a completely smooth operation and I'll show you a cover up. Real boats rock. -*PROPNAME* || Suppose you were an idiot. And suppose you were a member of congress. But I repeat myself. || Thank you, *PROPNAME*, for still being on the ballot so that stupid people could vote for you. || In other news, the Steelers 4th quarter is the most depressing thing of all time. || Rip open the diseased heart of a corporation and what spills out? -On people || ""No one lets charms in the vehicle in the entire United States Marine Corps."" || Progress is made by lazy men looking for easier ways to do things.-Heinlein || The best argument against democracy is a five-minute conversation with the average voter. || ""We operate by consensus."" ""What if the Americans object?"" ""We don't operate."" || The only fear I have, Is my failure to adhear his path || ""We rule by consensus."" ""What if the Americans object?"" ""We don't operate."" || The best way to describe *PROPNAME* is as an IRL troll. || ""What's brown and rhymes with Snoop?"" ""Dr. Dre?"" ""Fuck you, Carl."" || If I see another king, I think I shall bite him.-*PROPNAME*. || I have to quit drinking diet coke.  Much sadness and headaches. || The mind of a child is where the revolution begins. || Now bamboo thinks it's wood, and that pisses me off. || It's the prophet versus them profits all the time. || Spit it so hard it oughta be a crime. || Spit so hard that it oughta be a crime || Kill them all.  God will recognize his own.-*PROPNAME* || That, ladies and gentlemen, was a season opener. || Kansas City Chiefs over Pittsburgh Steelers, 27-24.  Disgrace. || What I didn't want: more characters on Heroes. || Stop the violence and start the revolution-Talib || Bush was a symptom, not a cause. || Even when it's free it ain't cheap. || ""Libertarianism is just anarchism for rich people."" || Record so hard it broke the needle. || My fucking computer got a virus.  Incredible. || Restoration! or, why LTS is incredible. || All aboard the U.S.S. Rational Basis. || And then, I got food poisoning. || Classes over!  Home in a week. || Things that are irritating: Microsoft excel. || I found my actual WEP key!!!! || Hey, it actually is December.",low,high,low,low,high,01001
181962441153a36333f0c60701823412,"is in for the day.  The snow is coming down steadily outside, and it's beautiful.  A little music, a little hot tea, and a little work can make this a decent day.  Any advice for clearing out a cluttered basement? || was late for her first class this semester, forgot her locker # and combination, bought the wrong book for a class, missed the distribution times for the U-Pass, and loves *PROPNAME*. || is 57% done with class today and just wants to go home and organize (and maybe find the USB cord to my phone so I get some new music on here). || already misses *PROPNAME*... but he's coming back, and we're going to go to Six Flags for real on Sunday!  And Wisconsin Dells! What a wonderful life.  MW <3 AH. || is stressing about finals.  So much to do, so little time.  Luckily, I have the amazing prize of being with *PROPNAME* worry-free once all this work is done. || Basement mostly cleared out, stew on the stove, dishes done... Now for the ache in my back and hands to disappear, and I'll be sittin' pretty. || went to a bridal expo this weekend with *PROPNAME*.  We are so damn giddy about getting married.  Being sick has never been so good. ;) || is studying with Lord of the Rings in the background.  The holidays are just not the holidays without Lord of the Rings for some reason. || had a great time at the Dekalb County Fair!  The concert was fun, the farm animals were cute, and *PROPNAME* was wonderful as always. || is seeing *PROPNAME* tonight after class, and we're going to see Egypt Central in concert tomorrow!  (Only the start of a wonderful weekend!) || is so tired... from train to home to train to school to train to home... all in one day. No more, please. //whimper || is back from the movies and just taking a breather.  How can life have changed so much in just a few months? || is going to Six Flags//Hurricane Harbor with *PROPNAME* tomorrow... then taking him on a bus tour of Chicago on Thursday! Yay! <3 || Go to UrbanDictionary.com, type in your first name, copy//paste this as your status and the definition as your first comment... and GO!! || When all I want is something different and you couldn't give it to me... And all you do is lie to me. || is starting school on Monday... Con Law II, Trial Ad, Animal Law, Veteran's Advocacy, and Sexual Orientation Law... should be interesting. || How long of an extension cord would I need to keep my phone plugged in at home and go to *PROPNAME*? || thinks *PROPNAME*'s Family Law would be better with finger-food, music, strobe lights, and burlesque dancers... and no case briefing. :D || thinks gossips talk so much about other people's lives because they must not be too comfortable with their own. || has renewed enthusiasm for life.  I can't wait to get started on all the things that need doing. || is seeing *PROPNAME* this weekend. :)  We're going to the Shedd Aquarium and doing other fun stuffs. <3 || hopes everyone is spending their New Year like I am... with the person they love most. <3 || s computer works... exactly like it did when it came out of the box. GG reformatting (unwillingly). || When you've hidden an application in your news feed, is there anyway to bring it back? || had a great weekend with *PROPNAME*... dancing, sightseeing, and most, importantly, just being together. :) || misses having hobbies.  Geez, law school, suck the life out of me, why don't you? || is done with the final exam... and anxiously awaiting a weekend of fun!  Fireworks, anyone? || will be at her Women's Law class tonight - it's always a fun one! || misses *PROPNAME*. I wish we could kick back and have a quiet evening tonight. || Anyone looking for a roommate in Lakeview or Lincoln Park? Any help appreciated... Thanks... || is going to Chicago for a couple of hours and then to Crivitz! :D || is studying, doing laundry, studying, going shopping, studying, and cooking for *PROPNAME* tonight!  Yippee! || is reading *PROPNAME*'s Secret Life of Bees... and watching season 3 of Dexter. || s throat hurts.  Please don't let me get sick this close to finals... || wishes for more time to do homework... so much reading, so little time. || I saw you smiling at me... was it real or just my fantasy... || is beginning her fall semester today... Public International Law, here I come. :) || has lots to do until the 28th... so much for 100% fun summer. || is still in Fort Wayne and is excited about Crivitz this weekend! :D || had a great time at Crivitz... and is already missing *PROPNAME*. <3 || is excited about seeing *PROPNAME* tonight and going on the boat cruise! || is so excited about the future with *PROPNAME*... i.e., next weekend! Haha. || was late to class as usual... and misses *PROPNAME* (as usual). || is sick, but *PROPNAME* being here tonight will make it better. || Being kicked in the pinky apparently really hurts... the next day. || needs inspiration to re-organize her space... and time.  Oh yes, time. || is going to get busy tonight... writing a paper. :( || had fun tonight at Bottom Lounge!  Nice seeing everyone. :) || had a wonderful weekend with *PROPNAME* and his family! :) || wants to see the season finale of True Blood already!",low,high,low,low,high,01001
